17.07.2023 08:35:47: 
17.07.2023 13:29:38: Voltage:7,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:40: Voltage:6,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,38;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,36;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:42: Voltage:4,95;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,05;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:44: Voltage:3,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,75;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:46: Voltage:2,36;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,52;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,77;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:48: Voltage:1,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,87;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:50: Voltage:0,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,34;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:52: Voltage:0,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,59;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:54: Voltage:0,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,25;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:56: Voltage:0,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,8;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:29:58: Voltage:1,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,38;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,62;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:00: Voltage:1,93;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,11;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,62;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:02: Voltage:3,07;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:04: Voltage:4,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,27;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,11;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:06: Voltage:5,56;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,46;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:08: Voltage:6,81;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,63;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:10: Voltage:7,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,93;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,6;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:12: Voltage:8,92;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,32;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:14: Voltage:9,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,75;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:16: Voltage:9,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,84;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:18: Voltage:9,74;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,5;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:20: Voltage:9,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,98;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:22: Voltage:8,67;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,11;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,01;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:24: Voltage:7,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,21;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,95;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:26: Voltage:6,46;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,63;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:28: Voltage:5,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,38;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:30: Voltage:3,92;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,02;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:32: Voltage:2,65;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,89;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:34: Voltage:1,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,24;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,02;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:36: Voltage:0,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,4;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:38: Voltage:0,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,66;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,15;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:40: Voltage:0,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,29;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:42: Voltage:0,38;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,11;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,72;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:44: Voltage:0,89;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,4;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:46: Voltage:1,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,33;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:48: Voltage:2,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,47;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,6;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:50: Voltage:4,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,93;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:52: Voltage:5,4;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,21;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,11;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:54: Voltage:6,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,52;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,44;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:56: Voltage:7,72;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,27;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,44;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:30:58: Voltage:8,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,89;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,23;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:00: Voltage:9,36;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,28;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,66;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:02: Voltage:9,73;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,77;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:04: Voltage:9,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,59;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,68;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:06: Voltage:9,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,1;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:08: Voltage:8,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,21;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:10: Voltage:7,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,89;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,15;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:12: Voltage:6,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,56;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,88;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:14: Voltage:5,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,59;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:16: Voltage:4,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,66;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,26;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:18: Voltage:2,91;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,11;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:20: Voltage:1,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,2;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:22: Voltage:0,94;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,93;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,47;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:24: Voltage:0,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,66;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:26: Voltage:0,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,24;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:28: Voltage:0,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,62;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:30: Voltage:0,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,3;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:32: Voltage:1,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,19;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:34: Voltage:2,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,93;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,33;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:36: Voltage:3,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,67;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:38: Voltage:5,16;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,59;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:40: Voltage:6,43;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,1;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:42: Voltage:7,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,22;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:44: Voltage:8,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,09;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:47: Voltage:9,3;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,64;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:49: Voltage:9,74;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:51: Voltage:9,89;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,76;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,75;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:53: Voltage:9,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,15;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:55: Voltage:8,95;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,36;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:57: Voltage:8,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,41;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:31:59: Voltage:6,99;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,19;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:01: Voltage:5,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,92;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:03: Voltage:4,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,58;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:05: Voltage:3,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,21;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,31;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:07: Voltage:2,07;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,25;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,38;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:09: Voltage:1,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,44;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,63;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:11: Voltage:0,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,89;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,29;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:13: Voltage:0,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,12;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:15: Voltage:0,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,48;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:17: Voltage:0,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,02;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:19: Voltage:1,39;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,43;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,02;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:21: Voltage:2,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,18;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,09;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:23: Voltage:3,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,4;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:25: Voltage:4,88;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,59;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:27: Voltage:6,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,38;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,91;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:29: Voltage:7,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,98;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:31: Voltage:8,4;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,93;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,01;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:33: Voltage:9,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,57;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:35: Voltage:9,67;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,86;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:37: Voltage:9,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,79;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:39: Voltage:9,65;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,42;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:41: Voltage:9,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,65;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:43: Voltage:8,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,01;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:45: Voltage:7,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,38;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:47: Voltage:6,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,21;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:49: Voltage:4,59;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:51: Voltage:3,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,07;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,59;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:53: Voltage:2,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,03;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,53;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:55: Voltage:1,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,74;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:57: Voltage:0,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,32;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:32:59: Voltage:0,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:01: Voltage:0,15;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,62;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,38;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:03: Voltage:0,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,64;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,84;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:05: Voltage:1,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,75;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:07: Voltage:2,16;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,8;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:09: Voltage:3,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,55;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,02;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:11: Voltage:4,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,31;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:13: Voltage:5,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,62;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:15: Voltage:7,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,89;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:17: Voltage:8,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,78;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:19: Voltage:9,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,49;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:21: Voltage:9,67;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,84;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:23: Voltage:9,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,1;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:25: Voltage:9,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,19;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,47;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:27: Voltage:9,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,74;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,79;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:29: Voltage:8,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,88;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:31: Voltage:7,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,47;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,65;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:33: Voltage:6,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,37;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:35: Voltage:4,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,98;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,02;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:37: Voltage:3,59;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,74;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,82;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:39: Voltage:2,39;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,77;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:41: Voltage:1,43;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,91;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,99;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:43: Voltage:0,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,39;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:45: Voltage:0,3;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,15;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:47: Voltage:0,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,44;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,31;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:49: Voltage:0,47;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,44;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:51: Voltage:0,93;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,2;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,55;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 13:33:53: Voltage:1,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,6;MaxTemperature:9,92;MinTemperature:0,08
